"name","pos","age","date","team","home.game","opponent","result","week","day","game","year","week.1","passYds","passTds","passInt","rushYds","rushTds","rec","recYds","recTds"
"DAMIENWILLIAMS","RB","","2014-11-09","MIA",TRUE,"DET","L 16-20",10,"Sun",9,2014,10,NA,NA,NA,34,0,3,27,0
"DANIELFELLS","WR","31-047","2014-11-09","NYG",TRUE,"SEA","L 17-38",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,12,0
"DANIELTHOMAS","RB","27-011","2014-11-09","MIA",TRUE,"DET","L 16-20",10,"Sun",9,2014,10,NA,NA,NA,14,0,NA,NA,NA
"DANTEROSARIO","WR","30-015","2014-11-09","CHI",TRUE,"GNB","L 14-55",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,3,0
"DARRENMCFADDEN","RB","27-074","2014-11-09","OAK",FALSE,"DEN","L 17-41",10,"Sun",9,2014,10,NA,NA,NA,14,0,4,22,0
"DARRENSPROLES","RB","31-143","2014-11-10","PHI",FALSE,"CAR","W 45-21",10,"Mon",9,2014,10,NA,NA,NA,8,1,1,13,0
"DAVANTEADAMS","WR","21-320","2014-11-09","GNB",FALSE,"CHI","W 55-14",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,10,0
"DEANGELOWILLIAMS","RB","31-199","2014-11-10","CAR",TRUE,"PHI","L 21-45",10,"Mon",10,2014,10,NA,NA,NA,31,0,3,17,0
"DEANTHONYTHOMAS","RB","21-308","2014-11-09","KAN",TRUE,"BUF","W 17-13",10,"Sun",9,2014,10,NA,NA,NA,3,0,NA,NA,NA
"DELANIEWALKER","WR","30-089","2014-11-09","TEN",TRUE,"BAL","L 7-21",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,3,37,0
"DEMARCOMURRAY","RB","26-270","2014-11-09","DAL",TRUE,"JAX","W 31-17",10,"Sun",10,2014,10,NA,NA,NA,100,0,6,31,0
"DEMARYIUSTHOMAS","WR","26-319","2014-11-09","DEN",TRUE,"OAK","W 41-17",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,11,108,0
"DENARDROBINSON","RB","24-048","2014-11-09","JAX",FALSE,"DAL","L 17-31",10,"Sun",10,2014,10,NA,NA,NA,60,2,2,10,0
"DENARIUSMOORE","RB","25-335","2014-11-09","OAK",FALSE,"DEN","L 17-41",10,"Sun",9,2014,10,NA,NA,NA,1,0,1,28,0
"DEREKCARR","QB","23-226","2014-11-09","OAK",FALSE,"DEN","L 17-41",10,"Sun",9,2014,10,192,2,2,NA,NA,NA,NA,NA
"DEVINHESTER","RB","32-005","2014-11-09","ATL",TRUE,"TAM","W 27-17",10,"Sun",9,2014,10,NA,NA,NA,0,0,1,5,0
"DEVONTAFREEMAN","RB","22-239","2014-11-09","ATL",TRUE,"TAM","W 27-17",10,"Sun",9,2014,10,NA,NA,NA,16,0,1,-2,0
"DEZBRYANT","WR","26-005","2014-11-09","DAL",TRUE,"JAX","W 31-17",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,6,158,2
"DOUGBALDWIN","WR","26-049","2014-11-09","SEA",FALSE,"NYG","W 38-17",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,4,31,0
"DREWBREES","QB","35-298","2014-11-09","NOR",FALSE,"SFO","L 24-27",10,"Sun",9,2014,10,292,3,2,7,0,NA,NA,NA
"DREWSTANTON","QB","30-186","2014-11-09","ARI",FALSE,"STL","W 31-14",10,"Sun",9,2014,10,85,1,0,3,0,NA,NA,NA
"DUJUANHARRIS","RB","26-067","2014-11-09","GNB",FALSE,"CHI","W 55-14",10,"Sun",9,2014,10,NA,NA,NA,52,0,NA,NA,NA
"DWAYNEBOWE","WR","30-049","2014-11-09","KAN",TRUE,"BUF","W 17-13",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,8,93,0
"DWAYNEHARRIS","RB","27-054","2014-11-09","DAL",TRUE,"JAX","W 31-17",10,"Sun",10,2014,10,NA,NA,NA,-2,0,NA,NA,NA
"EDDICKSON","WR","27-108","2014-11-10","CAR",TRUE,"PHI","L 21-45",10,"Mon",10,2014,10,NA,NA,NA,NA,NA,1,7,0
"EDDIELACY","RB","23-312","2014-11-09","GNB",FALSE,"CHI","W 55-14",10,"Sun",9,2014,10,NA,NA,NA,50,0,3,68,1
"ELIMANNING","QB","33-310","2014-11-09","NYG",TRUE,"SEA","L 17-38",10,"Sun",9,2014,10,283,1,1,NA,NA,NA,NA,NA
"EMMANUELSANDERS","RB","27-237","2014-11-09","DEN",TRUE,"OAK","W 41-17",10,"Sun",9,2014,10,NA,NA,NA,5,0,5,67,2
"ERICDECKER","WR","27-239","2014-11-09","NYJ",FALSE,"PIT","W 20-13",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,3,24,0
"ERIKLORIG","WR","27-357","2014-11-09","NOR",FALSE,"SFO","L 24-27",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,14,0
"FOZZYWHITTAKER","RB","25-281","2014-11-10","CAR",TRUE,"PHI","L 21-45",10,"Mon",10,2014,10,NA,NA,NA,29,0,2,7,0
"FRANKGORE","RB","31-179","2014-11-09","SFO",TRUE,"NOR","W 27-24",10,"Sun",9,2014,10,NA,NA,NA,81,1,1,2,0
"FRANKSUMMERS","RB","29-064","2014-11-09","BUF",FALSE,"KAN","L 13-17",10,"Sun",9,2014,10,NA,NA,NA,1,0,1,2,0
"FREDJACKSON","RB","33-262","2014-11-09","BUF",FALSE,"KAN","L 13-17",10,"Sun",9,2014,10,NA,NA,NA,10,0,4,39,0
"GARYBARNIDGE","WR","29-045","2014-11-06","CLE",TRUE,"CIN","W 24-3",10,"Thu",9,2014,10,NA,NA,NA,NA,NA,2,46,0
"GAVINESCOBAR","WR","23-279","2014-11-09","DAL",TRUE,"JAX","W 31-17",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,1,14,0
"GOLDENTATE","WR","26-099","2014-11-09","DET",FALSE,"MIA","W 20-16",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,11,109,0
"GREGLITTLE","WR","25-160","2014-11-06","CIN",FALSE,"CLE","L 3-24",10,"Thu",9,2014,10,NA,NA,NA,NA,NA,1,8,0
"GREGOLSEN","WR","29-244","2014-11-10","CAR",TRUE,"PHI","L 21-45",10,"Mon",10,2014,10,NA,NA,NA,NA,NA,6,119,0
"HEATHMILLER","WR","32-018","2014-11-09","PIT",TRUE,"NYJ","L 13-20",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,3,29,0
"ISAABDULQUDDUS","WR","25-340","2014-11-09","DET",FALSE,"MIA","W 20-16",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,3,0
"ISAIAHCROWELL","RB","21-302","2014-11-06","CLE",TRUE,"CIN","W 24-3",10,"Thu",9,2014,10,NA,NA,NA,41,1,NA,NA,NA
"JACEAMARO","WR","22-136","2014-11-09","NYJ",FALSE,"PIT","W 20-13",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,2,6,1
"JACKIEBATTLE","WR","31-039","2014-11-09","TEN",TRUE,"BAL","L 7-21",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,11,0
"JACQUIZZRODGERS","RB","24-276","2014-11-09","ATL",TRUE,"TAM","W 27-17",10,"Sun",9,2014,10,NA,NA,NA,1,0,2,11,0
"JAMAALCHARLES","RB","27-317","2014-11-09","KAN",TRUE,"BUF","W 17-13",10,"Sun",9,2014,10,NA,NA,NA,98,1,3,20,0
"JAMESJONES","WR","30-223","2014-11-09","OAK",FALSE,"DEN","L 17-41",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,8,20,0
"JAMESSTARKS","RB","28-257","2014-11-09","GNB",FALSE,"CHI","W 55-14",10,"Sun",9,2014,10,NA,NA,NA,10,0,NA,NA,NA
"JAMESWRIGHT","RB","22-310","2014-11-06","CIN",FALSE,"CLE","L 3-24",10,"Thu",9,2014,10,NA,NA,NA,13,0,NA,NA,NA
"JAREDCOOK","WR","27-216","2014-11-09","STL",TRUE,"ARI","L 14-31",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,2,84,1
"JARONBROWN","WR","24-305","2014-11-09","ARI",FALSE,"STL","W 31-14",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,3,35,0
"JARVISLANDRY","RB","21-346","2014-11-09","MIA",TRUE,"DET","L 16-20",10,"Sun",9,2014,10,NA,NA,NA,-8,0,7,53,0
"JASONAVANT","WR","31-204","2014-11-10","CAR",TRUE,"PHI","L 21-45",10,"Mon",10,2014,10,NA,NA,NA,NA,NA,1,8,0
"JASONCAMPBELL","QB","32-310","2014-11-06","CIN",FALSE,"CLE","L 3-24",10,"Thu",9,2014,10,7,0,0,NA,NA,NA,NA,NA
"JASONWITTEN","WR","32-187","2014-11-09","DAL",TRUE,"JAX","W 31-17",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,5,33,1
"JAYCUTLER","QB","31-194","2014-11-09","CHI",TRUE,"GNB","L 14-55",10,"Sun",9,2014,10,272,1,2,0,0,NA,NA,NA
"JEDCOLLINS","WR","28-251","2014-11-09","DET",FALSE,"MIA","W 20-16",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,2,30,0
"JEREMYHILL","RB","22-017","2014-11-06","CIN",FALSE,"CLE","L 3-24",10,"Thu",9,2014,10,NA,NA,NA,55,0,1,6,0
"JEREMYMACLIN","WR","26-183","2014-11-10","PHI",FALSE,"CAR","W 45-21",10,"Mon",9,2014,10,NA,NA,NA,NA,NA,3,38,0
"JEREMYROSS","WR","26-238","2014-11-09","DET",FALSE,"MIA","W 20-16",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,5,0
"JERMAINEGRESHAM","WR","26-143","2014-11-06","CIN",FALSE,"CLE","L 3-24",10,"Thu",9,2014,10,NA,NA,NA,NA,NA,3,29,0
"JERMAINEKEARSE","WR","24-276","2014-11-09","SEA",FALSE,"NYG","W 38-17",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,3,70,0
"JERRICHOCOTCHERY","WR","32-147","2014-11-10","CAR",TRUE,"PHI","L 21-45",10,"Mon",10,2014,10,NA,NA,NA,NA,NA,2,15,0
"JIMMYCLAUSEN","QB","27-049","2014-11-09","CHI",TRUE,"GNB","L 14-55",10,"Sun",9,2014,10,11,0,0,NA,NA,NA,NA,NA
"JIMMYGRAHAM","WR","27-350","2014-11-09","NOR",FALSE,"SFO","L 24-27",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,10,76,2
"JOEFLACCO","QB","29-297","2014-11-09","BAL",FALSE,"TEN","W 21-7",10,"Sun",10,2014,10,169,1,0,-2,0,NA,NA,NA
"JOEWEBB","WR","27-361","2014-11-10","CAR",TRUE,"PHI","L 21-45",10,"Mon",10,2014,10,NA,NA,NA,NA,NA,1,16,0
"JOHNBROWN","WR","24-220","2014-11-09","ARI",FALSE,"STL","W 31-14",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,5,73,1
"JOHNCARLSON","WR","30-181","2014-11-09","ARI",FALSE,"STL","W 31-14",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,2,33,0
"JOHNKUHN","RB","32-061","2014-11-09","GNB",FALSE,"CHI","W 55-14",10,"Sun",9,2014,10,NA,NA,NA,20,0,NA,NA,NA
"JOIQUEBELL","RB","28-097","2014-11-09","DET",FALSE,"MIA","W 20-16",10,"Sun",9,2014,10,NA,NA,NA,44,0,2,37,0
"JONATHANSTEWART","RB","27-234","2014-11-10","CAR",TRUE,"PHI","L 21-45",10,"Mon",10,2014,10,NA,NA,NA,36,1,4,23,0
"JORDANMATTHEWS","WR","22-117","2014-11-10","PHI",FALSE,"CAR","W 45-21",10,"Mon",9,2014,10,NA,NA,NA,NA,NA,7,138,2
"JORDANTODMAN","RB","24-258","2014-11-09","JAX",FALSE,"DAL","L 17-31",10,"Sun",10,2014,10,NA,NA,NA,6,0,3,27,0
"JORDYNELSON","WR","29-162","2014-11-09","GNB",FALSE,"CHI","W 55-14",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,6,152,2
"JOSEPHRANDLE","RB","22-315","2014-11-09","DAL",TRUE,"JAX","W 31-17",10,"Sun",10,2014,10,NA,NA,NA,56,1,NA,NA,NA
"JOSHHUFF","WR","23-027","2014-11-10","PHI",FALSE,"CAR","W 45-21",10,"Mon",9,2014,10,NA,NA,NA,NA,NA,1,6,0
"JOSHMCCOWN","QB","35-128","2014-11-09","TAM",FALSE,"ATL","L 17-27",10,"Sun",9,2014,10,301,2,2,39,0,NA,NA,NA
"JOSHMORGAN","WR","29-142","2014-11-09","CHI",TRUE,"GNB","L 14-55",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,11,0
"JULIOJONES","WR","25-279","2014-11-09","ATL",TRUE,"TAM","W 27-17",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,8,119,0
"JULIUSTHOMAS","WR","26-135","2014-11-09","DEN",TRUE,"OAK","W 41-17",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,6,63,2
"JUNIORHEMINGWAY","WR","25-317","2014-11-09","KAN",TRUE,"BUF","W 17-13",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,6,0
"JUSTINFORSETT","RB","29-026","2014-11-09","BAL",FALSE,"TEN","W 21-7",10,"Sun",10,2014,10,NA,NA,NA,112,2,NA,NA,NA
"JUSTINHUNTER","WR","23-173","2014-11-09","TEN",TRUE,"BAL","L 7-21",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,17,0
"JUWANTHOMPSON","RB","22-180","2014-11-09","DEN",TRUE,"OAK","W 41-17",10,"Sun",9,2014,10,NA,NA,NA,8,0,NA,NA,NA
"KADEEMCAREY","RB","22-010","2014-11-09","CHI",TRUE,"GNB","L 14-55",10,"Sun",9,2014,10,NA,NA,NA,13,0,1,11,0
"KAMARAIKEN","WR","25-163","2014-11-09","BAL",FALSE,"TEN","W 21-7",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,1,13,0
"KELVINBENJAMIN","WR","23-278","2014-11-10","CAR",TRUE,"PHI","L 21-45",10,"Mon",10,2014,10,NA,NA,NA,NA,NA,3,70,2
"KENBRELLTHOMPKINS","RB","26-103","2014-11-09","OAK",FALSE,"DEN","L 17-41",10,"Sun",9,2014,10,NA,NA,NA,-2,0,NA,NA,NA
"KENDALLWRIGHT","RB","24-362","2014-11-09","TEN",TRUE,"BAL","L 7-21",10,"Sun",9,2014,10,NA,NA,NA,1,0,4,53,0
"KENNYBRITT","WR","26-051","2014-11-09","STL",TRUE,"ARI","L 14-31",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,3,31,0
"KENNYSTILLS","WR","22-201","2014-11-09","NOR",FALSE,"SFO","L 24-27",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,3,26,0
"KEVINBROCK","WR","28-211","2014-11-06","CIN",FALSE,"CLE","L 3-24",10,"Thu",9,2014,10,NA,NA,NA,NA,NA,1,4,0
"KHALIFBARNES","WR","32-202","2014-11-09","OAK",FALSE,"DEN","L 17-41",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,1,0
"KNILEDAVIS","RB","23-035","2014-11-09","KAN",TRUE,"BUF","W 17-13",10,"Sun",9,2014,10,NA,NA,NA,1,0,1,5,0
"KYLEJUSZCZYK","WR","23-200","2014-11-09","BAL",FALSE,"TEN","W 21-7",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,3,26,0
"KYLEORTON","QB","31-360","2014-11-09","BUF",FALSE,"KAN","L 13-17",10,"Sun",9,2014,10,259,1,0,3,0,NA,NA,NA
"LAMARMILLER","RB","23-198","2014-11-09","MIA",TRUE,"DET","L 16-20",10,"Sun",9,2014,10,NA,NA,NA,10,0,1,-4,0
"LANCEDUNBAR","WR","24-288","2014-11-09","DAL",TRUE,"JAX","W 31-17",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,2,7,0
"LANCEKENDRICKS","WR","26-283","2014-11-09","STL",TRUE,"ARI","L 14-31",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,2,30,0
"LANCEMOORE","WR","31-070","2014-11-09","PIT",TRUE,"NYJ","L 13-20",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,2,28,0
"LARRYDONNELL","WR","26-008","2014-11-09","NYG",TRUE,"SEA","L 17-38",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,4,26,0
"LARRYFITZGERALD","WR","31-070","2014-11-09","ARI",FALSE,"STL","W 31-14",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,9,112,0
"LATAVIUSMURRAY","RB","23-261","2014-11-09","OAK",FALSE,"DEN","L 17-41",10,"Sun",9,2014,10,NA,NA,NA,4,0,1,7,0
"LEGARRETTEBLOUNT","RB","27-339","2014-11-09","PIT",TRUE,"NYJ","L 13-20",10,"Sun",10,2014,10,NA,NA,NA,0,0,NA,NA,NA
"LEONWASHINGTON","RB","32-072","2014-11-09","TEN",TRUE,"BAL","L 7-21",10,"Sun",9,2014,10,NA,NA,NA,3,0,2,12,1
"LESEANMCCOY","RB","26-121","2014-11-10","PHI",FALSE,"CAR","W 45-21",10,"Mon",9,2014,10,NA,NA,NA,19,1,1,-2,0
"LEVEONBELL","RB","22-264","2014-11-09","PIT",TRUE,"NYJ","L 13-20",10,"Sun",10,2014,10,NA,NA,NA,36,0,8,33,0
"LORENZOTALIAFERRO","RB","22-321","2014-11-09","BAL",FALSE,"TEN","W 21-7",10,"Sun",10,2014,10,NA,NA,NA,10,0,NA,NA,NA
"LOUISMURPHY","WR","27-182","2014-11-09","TAM",FALSE,"ATL","L 17-27",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,12,0
"MARCELREECE","RB","29-139","2014-11-09","OAK",FALSE,"DEN","L 17-41",10,"Sun",9,2014,10,NA,NA,NA,3,0,2,6,0
"MARIONGRICE","RB","23-213","2014-11-09","ARI",FALSE,"STL","W 31-14",10,"Sun",9,2014,10,NA,NA,NA,1,0,NA,NA,NA
"MARKINGRAM","RB","24-323","2014-11-09","NOR",FALSE,"SFO","L 24-27",10,"Sun",9,2014,10,NA,NA,NA,120,0,3,19,0
"MARKSANCHEZ","QB","27-364","2014-11-10","PHI",FALSE,"CAR","W 45-21",10,"Mon",9,2014,10,332,2,0,-1,0,NA,NA,NA
"MARKUSWHEATON","WR","23-275","2014-11-09","PIT",TRUE,"NYJ","L 13-20",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,4,41,0
"MARLONBROWN","WR","23-201","2014-11-09","BAL",FALSE,"TEN","W 21-7",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,2,18,0
"MARQISELEE","WR","22-349","2014-11-09","JAX",FALSE,"DAL","L 17-31",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,1,13,0
"MARQUESCOLSTON","WR","31-157","2014-11-09","NOR",FALSE,"SFO","L 24-27",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,2,36,0
"MARSHAWNLYNCH","RB","28-201","2014-11-09","SEA",FALSE,"NYG","W 38-17",10,"Sun",9,2014,10,NA,NA,NA,140,4,1,23,0
"MARTAVISBRYANT","WR","22-324","2014-11-09","PIT",TRUE,"NYJ","L 13-20",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,4,143,1
"MARTELLUSBENNETT","WR","27-244","2014-11-09","CHI",TRUE,"GNB","L 14-55",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,2,45,0
"MATTBARKLEY","QB","24-063","2014-11-10","PHI",FALSE,"CAR","W 45-21",10,"Mon",9,2014,10,0,0,0,0,0,NA,NA,NA
"MATTFLYNN","QB","29-142","2014-11-09","GNB",FALSE,"CHI","W 55-14",10,"Sun",9,2014,10,4,0,0,NA,NA,NA,NA,NA
"MATTFORTE","RB","28-334","2014-11-09","CHI",TRUE,"GNB","L 14-55",10,"Sun",9,2014,10,NA,NA,NA,54,0,3,27,0
"MATTHEWSTAFFORD","QB","26-275","2014-11-09","DET",FALSE,"MIA","W 20-16",10,"Sun",9,2014,10,280,2,1,-1,0,NA,NA,NA
"MATTRYAN","QB","29-176","2014-11-09","ATL",TRUE,"TAM","W 27-17",10,"Sun",9,2014,10,219,1,0,9,0,NA,NA,NA
"MAURICEJONESDREW","RB","29-231","2014-11-09","OAK",FALSE,"DEN","L 17-41",10,"Sun",9,2014,10,NA,NA,NA,10,0,1,7,0
"MICHAELCOX","RB","24-360","2014-11-09","NYG",TRUE,"SEA","L 17-38",10,"Sun",9,2014,10,NA,NA,NA,6,0,2,9,0
"MICHAELCRABTREE","WR","27-056","2014-11-09","SFO",TRUE,"NOR","W 27-24",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,3,62,0
"MICHAELFLOYD","WR","24-347","2014-11-09","ARI",FALSE,"STL","W 31-14",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,11,0
"MICHAELVICK","QB","34-136","2014-11-09","NYJ",FALSE,"PIT","W 20-13",10,"Sun",10,2014,10,132,2,0,39,0,NA,NA,NA
"MIKEEVANS","WR","21-080","2014-11-09","TAM",FALSE,"ATL","L 17-27",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,7,125,1
"MIKEJAMES","RB","23-210","2014-11-09","TAM",FALSE,"ATL","L 17-27",10,"Sun",9,2014,10,NA,NA,NA,16,0,NA,NA,NA
"MIKEWALLACE","WR","28-100","2014-11-09","MIA",TRUE,"DET","L 16-20",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,5,51,1
"MILESAUSTIN","WR","30-129","2014-11-06","CLE",TRUE,"CIN","W 24-3",10,"Thu",9,2014,10,NA,NA,NA,NA,NA,5,48,0
"MOHAMEDSANU","WR","25-076","2014-11-06","CIN",FALSE,"CLE","L 3-24",10,"Thu",9,2014,10,NA,NA,NA,NA,NA,2,20,0
"MYCHALRIVERA","WR","24-062","2014-11-09","OAK",FALSE,"DEN","L 17-41",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,6,64,1
"NATEWASHINGTON","WR","31-073","2014-11-09","TEN",TRUE,"BAL","L 7-21",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,2,30,0
"NICJACOBS","WR","23-027","2014-11-09","JAX",FALSE,"DAL","L 17-31",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,1,14,0
"ODELLBECKHAM","RB","22-004","2014-11-09","NYG",TRUE,"SEA","L 17-38",10,"Sun",9,2014,10,NA,NA,NA,11,0,7,108,0
"OWENDANIELS","WR","32-000","2014-11-09","BAL",FALSE,"TEN","W 21-7",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,2,20,0
"PATODONNELL","RB","23-260","2014-11-09","CHI",TRUE,"GNB","L 14-55",10,"Sun",9,2014,10,NA,NA,NA,-12,0,NA,NA,NA
"PERCYHARVIN","RB","26-165","2014-11-09","NYJ",FALSE,"PIT","W 20-13",10,"Sun",10,2014,10,NA,NA,NA,33,0,3,23,0
"PEYTONHILLIS","RB","28-292","2014-11-09","NYG",TRUE,"SEA","L 17-38",10,"Sun",9,2014,10,NA,NA,NA,4,0,1,5,0
"PEYTONMANNING","QB","38-230","2014-11-09","DEN",TRUE,"OAK","W 41-17",10,"Sun",9,2014,10,340,5,2,NA,NA,NA,NA,NA
"PRESTONPARKER","WR","27-269","2014-11-09","NYG",TRUE,"SEA","L 17-38",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,7,79,1
"RANDALLCOBB","WR","24-079","2014-11-09","GNB",FALSE,"CHI","W 55-14",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,4,72,1
"REGGIEBUSH","RB","29-252","2014-11-09","DET",FALSE,"MIA","W 20-16",10,"Sun",9,2014,10,NA,NA,NA,20,0,1,5,0
"REXBURKHEAD","RB","22-349","2014-11-06","CIN",FALSE,"CLE","L 3-24",10,"Thu",9,2014,10,NA,NA,NA,12,0,2,3,0
"RICARDOLOCKETTE","WR","28-172","2014-11-09","SEA",FALSE,"NYG","W 38-17",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,16,0
"RICHARDRODGERS","WR","22-291","2014-11-09","GNB",FALSE,"CHI","W 55-14",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,2,6,0
"RILEYCOOPER","WR","27-062","2014-11-10","PHI",FALSE,"CAR","W 45-21",10,"Mon",9,2014,10,NA,NA,NA,NA,NA,1,6,0
"RISHARDMATTHEWS","WR","25-028","2014-11-09","MIA",TRUE,"DET","L 16-20",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,14,0
"ROBERTTURBIN","RB","24-342","2014-11-09","SEA",FALSE,"NYG","W 38-17",10,"Sun",9,2014,10,NA,NA,NA,32,0,NA,NA,NA
"ROBERTWOODS","WR","22-213","2014-11-09","BUF",FALSE,"KAN","L 13-17",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,6,52,0
"ROBHOUSLER","WR","26-237","2014-11-09","ARI",FALSE,"STL","W 31-14",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,11,0
"RODDYWHITE","WR","33-007","2014-11-09","ATL",TRUE,"TAM","W 27-17",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,6,72,1
"RONNIEHILLMAN","RB","23-056","2014-11-09","DEN",TRUE,"OAK","W 41-17",10,"Sun",9,2014,10,NA,NA,NA,13,0,2,9,0
"RUEBENRANDLE","WR","23-186","2014-11-09","NYG",TRUE,"SEA","L 17-38",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,5,39,0
"RUSSELLWILSON","QB","25-345","2014-11-09","SEA",FALSE,"NYG","W 38-17",10,"Sun",9,2014,10,172,0,2,107,1,NA,NA,NA
"RYANTANNEHILL","QB","26-105","2014-11-09","MIA",TRUE,"DET","L 16-20",10,"Sun",9,2014,10,207,1,1,0,0,NA,NA,NA
"SAMMARTIN","QB","24-255","2014-11-09","DET",FALSE,"MIA","W 20-16",10,"Sun",9,2014,10,27,0,0,NA,NA,NA,NA,NA
"SAMMYWATKINS","WR","21-148","2014-11-09","BUF",FALSE,"KAN","L 13-17",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,4,27,0
"SANTONIOHOLMES","WR","30-251","2014-11-09","CHI",TRUE,"GNB","L 14-55",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,11,0
"SCOTTCHANDLER","WR","29-109","2014-11-09","BUF",FALSE,"KAN","L 13-17",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,3,17,0
"SHONNGREENE","RB","29-080","2014-11-09","TEN",TRUE,"BAL","L 7-21",10,"Sun",9,2014,10,NA,NA,NA,8,0,NA,NA,NA
"STEVEJOHNSON","WR","27-346","2014-11-09","SFO",TRUE,"NOR","W 27-24",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,3,43,0
"STEVENJACKSON","RB","31-110","2014-11-09","ATL",TRUE,"TAM","W 27-17",10,"Sun",9,2014,10,NA,NA,NA,81,1,2,14,0
"STEVESMITH","WR","35-181","2014-11-09","BAL",FALSE,"TEN","W 21-7",10,"Sun",10,2014,10,NA,NA,NA,NA,NA,3,17,0
"TAVONAUSTIN","RB","23-239","2014-11-09","STL",TRUE,"ARI","L 14-31",10,"Sun",9,2014,10,NA,NA,NA,10,0,2,20,0
"TAYLORGABRIEL","WR","23-262","2014-11-06","CLE",TRUE,"CIN","W 24-3",10,"Thu",9,2014,10,NA,NA,NA,NA,NA,3,31,0
"TEDGINN","WR","29-211","2014-11-09","ARI",FALSE,"STL","W 31-14",10,"Sun",9,2014,10,NA,NA,NA,NA,NA,1,15,0
"TERRANCEWEST","RB","23-282","2014-11-06","CLE",TRUE,"CIN","W 24-3",10,"Thu",9,2014,10,NA,NA,NA,94,1,NA,NA,NA
"THEORIDDICK","RB","23-189","2014-11-09","DET",FALSE,"MIA","W 20-16",10,"Sun",9,2014,10,NA,NA,NA,0,0,2,5,1
